longitude,latitude,yrbuilt,stories code,TLA,Wall code,#beds,#baths,#halfbaths,frontage,garage type code,garage sqft,#rooms,lotsize,sale date yymmdd,sold93,sold94,sold95,sold96,sold97,sold98,price
-83.584527,41.625009,1917,4,1178,6,3,1,1,30,3,360,6,3500,980904,0,0,0,0,0,1,59000
-83.580567,41.695566,1919,5,1694,3,4,1,0,40,3,216,9,4700,970430,0,0,0,0,1,0,70000
-83.577884,41.694803,1924,1,892,6,2,1,0,40,3,216,5,4100,971104,0,0,0,0,1,0,39000
-83.611365,41.669838,1947,4,1787,3,4,2,0,60,2,288,7,7200,980326,0,0,0,0,0,1,104000
-83.627438,41.644515,1984,5,1212,6,4,1,1,50,2,288,7,6000,970410,0,0,0,0,1,0,60000
-83.623242,41.71094,1954,1,1152,6,3,1,0,100,2,868,6,33000,940718,0,1,0,0,0,0,70000
-83.594801,41.689228,1940,1,1409,3,3,1,0,75,2,171,6,6800,970522,0,0,0,0,1,0,68000
-83.493951,41.646897,1958,1,957,6,3,1,0,47,3,288,5,6100,950615,0,0,1,0,0,0,32000
-83.711011,41.640497,1950,1,988,1,2,1,0,98,4,180,4,10800,981001,0,0,0,0,0,1,45000
-83.555399,41.716521,1954,1,912,6,3,1,0,58,3,308,5,9600,940428,0,1,0,0,0,0,64000
-83.47692,41.71025,1959,1,1144,6,3,1,0,47,3,528,5,4900,960930,0,0,0,1,0,0,68000
-83.501877,41.644054,1930,1,754,6,2,1,0,30,3,440,5,3300,970825,0,0,0,0,1,0,25640
-83.500444,41.652999,1958,1,1108,7,3,1,0,53,3,352,6,5300,950825,0,0,1,0,0,0,40000
-83.617755,41.676679,1952,1,1678,4,2,1,2,50,3,440,5,7500,980511,0,0,0,0,0,1,125000
-83.552446,41.706125,1951,1,1131,6,3,1,0,40,3,280,5,4800,940819,0,1,0,0,0,0,56500
-83.492945,41.720795,1948,1,576,1,1,1,0,40,0,0,3,4800,940901,0,1,0,0,0,0,35000
-83.553,41.701287,1943,1,1016,3,1,1,0,40,3,308,3,4800,960516,0,0,0,1,0,0,50000
-83.586267,41.689915,1924,1,800,6,2,1,0,30,3,216,5,3200,960520,0,0,0,1,0,0,36000
-83.839443,41.717432,1910,4,1529,3,3,1,0,95,0,0,6,15900,961002,0,0,0,1,0,0,67000
-83.600467,41.61397,1990,1,936,3,2,1,0,24,2,266,4,7035,980717,0,0,0,0,0,1,40000
-83.268736,41.637504,1900,5,1982,6,4,1,0,75,2,805,9,14900,931008,1,0,0,0,0,0,73500
-83.578193,41.687,1924,1,912,3,2,1,0,40,3,216,5,4400,961112,0,0,0,1,0,0,45500
-83.54132,41.676165,1897,1,1483,6,2,1,0,40,3,324,5,4800,980604,0,0,0,0,0,1,24000
-83.609212,41.629892,1955,1,1282,3,3,1,0,50,3,352,6,7000,980505,0,0,0,0,0,1,54500
-83.566873,41.694256,1917,5,1323,6,3,1,0,35,0,0,6,4100,930525,1,0,0,0,0,0,38000
-83.597123,41.674797,1927,5,1309,3,3,1,0,40,3,216,6,5400,960812,0,0,0,1,0,0,72400
-83.624324,41.602697,1952,1,838,4,2,1,0,60,2,378,5,8700,940603,0,1,0,0,0,0,56000
-83.587284,41.683461,1929,5,1170,6,3,1,0,40,3,216,6,4200,930513,1,0,0,0,0,0,43500
-83.610312,41.615709,1954,1,869,3,2,1,0,43,3,280,5,5100,970904,0,0,0,0,1,0,72000
-83.678333,41.679912,1955,1,858,6,3,1,0,50,2,198,5,7000,960917,0,0,0,1,0,0,52000
-83.576111,41.701359,1928,4,1198,1,3,1,0,38,3,360,6,4200,970423,0,0,0,0,1,0,79900
-83.593882,41.630407,1914,4,1186,6,3,1,0,50,0,0,6,7300,970228,0,0,0,0,1,0,38000
-83.574574,41.69055,1918,4,1200,6,3,1,0,30,0,0,6,4000,980518,0,0,0,0,0,1,56000
-83.723548,41.663752,1995,1,2040,7,2,2,0,76,2,441,6,10069,951208,0,0,1,0,0,0,229000
-83.587575,41.690624,1924,1,756,6,2,1,0,35,3,391,5,3700,960617,0,0,0,1,0,0,33000
-83.47127,41.716405,1917,5,2117,6,3,1,0,30,3,897,6,5700,931118,1,0,0,0,0,0,100000
-83.718462,41.704338,1994,5,1996,7,3,2,1,80,2,440,7,14400,950302,0,0,1,0,0,0,164000
-83.293787,41.637756,1919,1,1176,6,4,1,0,102,3,1240,9,76600,980601,0,0,0,0,0,1,69500
-83.58829,41.723703,1944,1,1440,6,3,1,0,80,3,484,5,15200,951003,0,0,1,0,0,0,70000
-83.658754,41.558838,1897,5,4291,7,3,1,1,134,2,484,8,26800,930119,1,0,0,0,0,0,233000
-83.484264,41.708758,1953,1,1304,4,2,1,0,85,3,480,5,11700,970613,0,0,0,0,1,0,76000
-83.5608,41.699088,1945,5,1212,6,3,1,0,40,3,352,6,5400,960329,0,0,0,1,0,0,60900
-83.714609,41.603256,1979,5,2289,7,4,2,1,72,2,462,8,12100,960722,0,0,0,1,0,0,150000
-83.559694,41.632781,1902,4,1296,6,4,1,0,30,3,352,7,3900,930423,1,0,0,0,0,0,20500
-83.601585,41.683064,1948,5,1098,6,3,1,0,72,3,308,6,5100,980604,0,0,0,0,0,1,69310
-83.625601,41.726274,1927,1,800,6,2,1,0,70,0,0,4,11400,960216,0,0,0,1,0,0,37000
-83.545521,41.633799,1892,5,1573,6,3,2,0,30,0,0,7,2300,970910,0,0,0,0,1,0,10100
-83.593004,41.684115,1929,1,756,6,2,1,0,30,3,280,4,3200,940901,0,1,0,0,0,0,33500
-83.604115,41.689191,1922,5,1546,6,3,1,0,50,3,576,6,6000,980721,0,0,0,0,0,1,87900
-83.585532,41.622841,1927,5,1205,3,3,1,0,35,3,216,6,3800,970430,0,0,0,0,1,0,55000
-83.558152,41.682896,1912,4,1115,6,3,1,0,30,0,0,6,4900,960216,0,0,0,1,0,0,10000
-83.724311,41.606099,1996,5,2003,7,4,2,1,80,2,490,8,12000,961209,0,0,0,1,0,0,188000
-83.602641,41.660054,1930,5,1278,6,3,1,0,40,3,216,6,4500,980402,0,0,0,0,0,1,56000
-83.587707,41.628884,1955,1,925,6,3,1,0,45,3,528,6,5400,950721,0,0,1,0,0,0,38000
-83.612046,41.603541,1950,1,990,6,3,1,0,40,3,320,5,3600,951017,0,0,1,0,0,0,63000
-83.701362,41.606091,1978,5,2262,7,3,2,0,83,2,506,7,14900,940817,0,1,0,0,0,0,143750
-83.546074,41.675926,1929,4,2307,4,4,1,1,60,2,441,10,8000,970926,0,0,0,0,1,0,94000
-83.752815,41.632087,1993,5,3665,7,3,3,1,105,2,900,7,16400,960801,0,0,0,1,0,0,362500
-83.580906,41.671532,1959,5,1096,7,3,1,0,40,0,0,6,4400,960520,0,0,0,1,0,0,49500
-83.606923,41.627972,1950,1,1278,6,3,1,0,40,2,308,5,5300,980522,0,0,0,0,0,1,55000
-83.599721,41.686945,1945,5,1100,6,3,1,0,40,3,280,6,5000,940801,0,1,0,0,0,0,65000
-83.737375,41.660491,1995,5,1990,7,4,2,1,75,2,400,7,9000,971029,0,0,0,0,1,0,149000
-83.580669,41.687567,1925,5,1099,6,3,1,0,35,0,0,7,4900,980506,0,0,0,0,0,1,36500
-83.753719,41.719632,1996,4,2966,7,4,2,1,117,2,528,8,17164,980429,0,0,0,0,0,1,259900
-83.485703,41.702627,1957,1,1277,4,3,1,0,50,3,572,5,6000,980925,0,0,0,0,0,1,92000
-83.511979,41.653846,1925,1,1074,6,3,1,0,40,0,0,6,2800,980316,0,0,0,0,0,1,17250
-83.480851,41.640663,1957,1,1360,4,3,1,1,65,2,308,5,8800,940425,0,1,0,0,0,0,94000
-83.624106,41.727944,1949,1,888,7,2,1,0,82,2,484,5,13643,970519,0,0,0,0,1,0,67000
-83.57862,41.697966,1920,5,1320,3,3,1,0,44,3,360,6,4400,930804,1,0,0,0,0,0,44500
-83.496524,41.702736,1979,1,1147,7,3,1,1,50,3,528,5,7400,971003,0,0,0,0,1,0,65000
-83.537956,41.680303,1902,1,1260,3,3,1,0,30,3,528,6,3500,960703,0,0,0,1,0,0,25500
-83.702727,41.683904,1950,1,1476,4,2,2,0,150,3,576,7,43900,980505,0,0,0,0,0,1,110000
-83.623032,41.7218,1914,4,1440,6,3,1,0,73,3,580,5,14200,950630,0,0,1,0,0,0,84000
-83.790498,41.540444,1969,5,2306,7,4,2,1,165,2,550,7,212800,970708,0,0,0,0,1,0,200000
-83.743957,41.641847,1993,5,3454,4,4,3,1,330,2,851,9,206500,931129,1,0,0,0,0,0,555000
-83.658014,41.699052,1967,5,2421,7,3,2,1,77,2,441,8,12100,971223,0,0,0,0,1,0,171000
-83.526625,41.634522,1887,5,1136,3,3,1,0,30,0,0,7,3100,970925,0,0,0,0,1,0,13500
-83.669917,41.622341,1994,1,1589,7,3,2,0,80,2,400,5,16000,940125,0,1,0,0,0,0,123900
-83.601701,41.661702,1955,1,893,4,2,1,0,40,3,280,4,4500,960516,0,0,0,1,0,0,52500
-83.615059,41.651923,1943,1,1078,6,3,1,0,40,3,240,5,6700,980220,0,0,0,0,0,1,57000
-83.582619,41.665789,1925,5,1200,3,3,1,0,30,3,624,6,4500,980305,0,0,0,0,0,1,10000
-83.655497,41.633667,1977,2,1698,6,3,1,0,54,2,288,6,7500,950301,0,0,1,0,0,0,58500
-83.33849,41.638096,1920,1,1908,7,3,1,0,376,3,832,6,75800,970813,0,0,0,0,1,0,110000
-83.49065,41.644907,1968,2,1836,7,3,1,1,100,2,576,6,9100,970415,0,0,0,0,1,0,88500
-83.471272,41.719807,1931,5,1227,6,2,1,1,30,3,360,6,3000,950407,0,0,1,0,0,0,46000
-83.568359,41.627547,1911,4,1112,6,3,1,0,30,3,552,6,4300,980826,0,0,0,0,0,1,15290
-83.738161,41.661088,1996,1,1642,7,3,2,1,117,2,484,6,11890,961101,0,0,0,1,0,0,152000
-83.635102,41.581883,1936,5,1568,7,3,1,0,50,3,437,6,6000,960909,0,0,0,1,0,0,76000
-83.51403,41.634012,1913,5,1336,6,3,1,0,40,3,480,6,3600,951101,0,0,1,0,0,0,35000
-83.498868,41.719383,1978,2,1698,7,4,1,1,50,2,288,6,6000,970521,0,0,0,0,1,0,84900
-83.741488,41.647162,1952,1,1326,7,3,1,0,100,3,480,6,47568,970829,0,0,0,0,1,0,47000
-83.642871,41.577505,1956,1,1178,6,3,1,1,68,2,252,6,8800,980417,0,0,0,0,0,1,92000
-83.552624,41.70305,1942,4,1350,6,3,1,0,40,3,280,6,4800,930921,1,0,0,0,0,0,59000
-83.597192,41.629267,1954,1,726,3,2,1,0,35,3,280,4,4300,971229,0,0,0,0,1,0,46000
-83.585921,41.713777,1948,1,1470,6,3,1,0,84,2,441,6,10700,940801,0,1,0,0,0,0,50000
-83.728454,41.581699,1997,5,6375,4,4,3,2,79,2,951,9,42174,940203,0,1,0,0,0,0,139000
-83.515746,41.65254,1915,5,1050,4,3,1,0,40,0,0,6,4000,951113,0,0,1,0,0,0,14500
-83.598399,41.676804,1922,5,1333,3,3,1,0,40,0,0,6,5400,980603,0,0,0,0,0,1,58000
-83.511779,41.642382,1887,1,884,6,2,1,0,44,3,600,5,5600,970626,0,0,0,0,1,0,34000
-83.624671,41.574461,1994,5,2256,6,4,2,1,75,2,644,6,7875,941118,0,1,0,0,0,0,145000
-83.466893,41.725056,1925,5,1497,6,3,1,0,30,3,440,6,3000,940727,0,1,0,0,0,0,59400
-83.61027,41.649863,1949,1,776,6,2,1,0,34,0,0,5,3600,940429,0,1,0,0,0,0,20250
-83.643427,41.639899,1978,1,1120,6,3,1,1,50,0,0,5,6000,950601,0,0,1,0,0,0,40000
-83.604582,41.658702,1922,5,1284,6,3,1,0,41,3,352,6,3700,951002,0,0,1,0,0,0,44000
-83.686442,41.6396,1970,1,1438,7,3,1,1,97,2,552,6,40500,930603,1,0,0,0,0,0,71500
-83.574164,41.671082,1897,1,840,6,2,1,0,30,3,400,5,3600,970801,0,0,0,0,1,0,8750
-83.67544,41.652671,1981,1,1554,7,3,1,0,70,3,948,6,18600,950629,0,0,1,0,0,0,86000
-83.549832,41.639444,1887,5,1763,7,4,2,0,25,3,480,8,3800,970908,0,0,0,0,1,0,15000
-83.511949,41.644046,1907,4,1242,6,3,1,0,40,3,768,6,5000,930623,1,0,0,0,0,0,36500
-83.74043,41.632191,1994,5,2264,7,4,2,1,75,2,484,8,9000,940805,0,1,0,0,0,0,164500
-83.605577,41.69573,1942,1,1128,6,3,1,0,39,3,240,6,4300,950920,0,0,1,0,0,0,56000
-83.54285,41.679278,1887,1,874,6,2,1,0,30,3,575,5,3800,960502,0,0,0,1,0,0,11200
-83.582853,41.622166,1918,4,960,6,3,1,0,35,3,216,6,3900,960715,0,0,0,1,0,0,59200
-83.70524,41.532225,1960,1,1414,7,3,1,1,90,2,480,6,18000,980406,0,0,0,0,0,1,99000
-83.71605,41.668424,1986,5,2918,7,4,2,1,84,2,620,8,11900,971003,0,0,0,0,1,0,261000
-83.596449,41.675632,1951,1,868,4,2,1,0,41,3,280,4,5300,980603,0,0,0,0,0,1,63000
-83.711206,41.641927,1960,3,1536,4,3,2,0,55,2,288,6,10700,960924,0,0,0,1,0,0,88400
-83.579815,41.697786,1927,5,1148,6,3,1,0,40,3,216,6,3600,951208,0,0,1,0,0,0,42500
-83.498525,41.640489,1912,1,984,6,2,1,0,40,3,280,5,4800,950614,0,0,1,0,0,0,20000
-83.664258,41.694328,1948,1,1351,6,3,1,0,125,2,462,6,33100,950804,0,0,1,0,0,0,84500
-83.547183,41.632556,1907,4,936,6,2,1,0,38,4,252,5,1600,980825,0,0,0,0,0,1,24000
-83.584889,41.616613,1912,5,1854,4,4,1,2,50,3,396,7,7500,930712,1,0,0,0,0,0,68500
-83.57053,41.633978,1893,1,1155,6,3,1,0,30,3,308,7,4500,930312,1,0,0,0,0,0,25000
-83.816558,41.629164,1960,1,1331,7,3,2,0,158,2,552,6,44126,951113,0,0,1,0,0,0,105000
-83.627045,41.585881,1953,1,996,3,3,1,0,60,3,280,5,6200,980331,0,0,0,0,0,1,74000
-83.70152,41.600707,1989,5,2766,7,4,2,1,103,2,378,8,17187,940404,0,1,0,0,0,0,158600
-83.649502,41.587206,1958,1,1025,4,3,1,0,57,3,280,5,9500,980710,0,0,0,0,0,1,84500
-83.590721,41.647061,1925,1,758,6,2,1,0,30,0,0,5,3300,940817,0,1,0,0,0,0,14500
-83.488779,41.664313,1914,5,1056,6,4,1,0,30,0,0,7,3000,950621,0,0,1,0,0,0,22500
-83.603934,41.711047,1951,1,823,6,2,1,0,60,2,280,4,12900,950623,0,0,1,0,0,0,53000
-83.555806,41.700865,1924,5,1350,6,3,1,0,40,3,360,6,5100,960920,0,0,0,1,0,0,36000
-83.585169,41.642718,1917,1,1188,3,4,1,0,30,0,0,7,3600,980320,0,0,0,0,0,1,13000
-83.500488,41.717502,1978,2,1508,7,3,1,1,50,2,480,6,6000,930616,1,0,0,0,0,0,82000
-83.40786,41.686537,1947,1,1260,6,3,1,0,65,3,384,6,6500,970325,0,0,0,0,1,0,62000
-83.581815,41.661851,1914,5,1291,6,3,1,0,50,0,0,6,4600,941114,0,1,0,0,0,0,18000
-83.754635,41.720669,1996,5,3130,7,4,2,1,128,2,704,8,15006,970128,0,0,0,0,1,0,240000
-83.876611,41.547262,1990,1,1300,3,2,1,1,165,2,840,4,212800,970227,0,0,0,0,1,0,135000
-83.64504,41.634755,1972,1,912,4,3,1,0,77,0,0,5,11600,970422,0,0,0,0,1,0,40000
-83.666287,41.715235,1920,4,1201,6,3,1,0,80,3,280,6,19000,980827,0,0,0,0,0,1,57500
-83.561387,41.636053,1902,1,852,6,3,1,0,30,0,0,6,2200,940708,0,1,0,0,0,0,11000
-83.619495,41.669977,1927,5,1665,6,3,1,0,50,3,360,6,7700,970505,0,0,0,0,1,0,138000
-83.727531,41.606718,1995,1,2051,7,3,2,1,80,2,460,7,12000,950418,0,0,1,0,0,0,165000
-83.610632,41.670585,1947,5,1668,3,4,2,1,55,2,368,7,6400,970915,0,0,0,0,1,0,89500
-83.696118,41.598383,1978,5,1632,3,4,1,1,60,2,400,8,7200,961122,0,0,0,1,0,0,109000
-83.62357,41.628023,1956,1,1110,1,3,1,0,70,3,528,7,11900,960814,0,0,0,1,0,0,43800
-83.520077,41.622653,1923,1,748,6,2,1,0,30,3,484,5,3200,941013,0,1,0,0,0,0,26000
-83.646213,41.58066,1957,1,990,6,3,1,0,55,0,0,6,7900,940624,0,1,0,0,0,0,68953
-83.640237,41.711658,1973,2,1754,7,3,2,1,70,2,572,7,8500,970501,0,0,0,0,1,0,132000
-83.605155,41.628783,1919,5,1264,6,3,1,0,37,3,400,6,4400,960910,0,0,0,1,0,0,31600
-83.549271,41.681913,1951,1,899,3,2,1,0,60,0,0,6,5700,971103,0,0,0,0,1,0,40000
-83.64201,41.721232,1976,1,1094,7,3,1,0,50,2,320,5,5700,980122,0,0,0,0,0,1,71500
-83.570507,41.65404,1902,4,1994,6,3,1,0,30,0,0,8,3600,930209,1,0,0,0,0,0,14500
-83.60301,41.687375,1940,5,1064,4,2,1,0,62,3,572,4,7400,960521,0,0,0,1,0,0,66200
-83.563737,41.713692,1956,1,1276,6,3,1,0,50,3,280,5,7800,930730,1,0,0,0,0,0,65500
-83.604519,41.727471,1964,1,1453,4,3,2,0,55,3,480,5,6600,940523,0,1,0,0,0,0,78750
-83.520952,41.618774,1953,1,850,6,3,1,0,40,3,572,6,5100,960513,0,0,0,1,0,0,48000
-83.675466,41.665943,1967,1,1914,7,4,1,1,75,2,400,8,10300,930715,1,0,0,0,0,0,95500
-83.593121,41.624522,1956,1,1104,4,2,1,0,40,3,484,4,6000,940106,0,1,0,0,0,0,60000
-83.577148,41.688386,1922,5,1386,3,3,1,1,35,3,280,6,5600,970916,0,0,0,0,1,0,62250
-83.547099,41.68098,1906,4,1232,6,3,1,0,30,3,484,6,3800,970219,0,0,0,0,1,0,21000
-83.621007,41.702116,1957,1,1421,7,3,1,0,70,3,360,6,8500,970414,0,0,0,0,1,0,76000
-83.582665,41.650928,1902,1,1140,6,3,1,0,40,0,0,6,4800,960719,0,0,0,1,0,0,7000
-83.524531,41.682689,1918,4,1030,6,3,1,0,29,0,0,6,3700,980317,0,0,0,0,0,1,26345
-83.579434,41.702759,1946,1,1137,6,2,1,0,38,3,440,5,4700,960510,0,0,0,1,0,0,59900
-83.692814,41.682029,1950,1,864,6,3,1,0,40,0,0,6,5000,940601,0,1,0,0,0,0,45000
-83.58316,41.669259,1925,5,1198,6,3,1,0,36,3,352,6,3700,930224,1,0,0,0,0,0,20000
-83.547061,41.705815,1950,1,1152,6,4,1,0,39,3,352,7,4700,950828,0,0,1,0,0,0,57500
-83.629765,41.618436,1965,1,2094,7,3,2,1,65,2,650,7,18600,930823,1,0,0,0,0,0,175000
-83.682085,41.680165,1956,1,1112,7,3,1,0,70,2,228,5,9800,980528,0,0,0,0,0,1,83000
-83.534812,41.67321,1902,1,1096,7,2,1,0,30,3,506,5,3000,930405,1,0,0,0,0,0,19000
-83.708388,41.586142,1982,5,2272,6,3,2,0,98,2,836,6,17000,950410,0,0,1,0,0,0,173500
-83.700097,41.689147,1974,1,1492,6,3,1,1,75,2,528,6,9700,951030,0,0,1,0,0,0,106000
-83.513738,41.685021,1904,1,744,6,2,1,0,90,3,440,5,12600,961101,0,0,0,1,0,0,20000
-83.582992,41.685513,1927,1,1301,6,3,1,0,40,3,216,6,5600,931102,1,0,0,0,0,0,43500
-83.567705,41.646196,1907,1,1116,7,4,1,0,47,3,400,7,5900,960603,0,0,0,1,0,0,22000
-83.628836,41.708315,1970,1,1198,7,2,2,0,71,3,352,4,8900,950728,0,0,1,0,0,0,79500
-83.649128,41.579756,1956,1,1000,6,3,1,0,50,0,0,5,7200,931206,1,0,0,0,0,0,61000
-83.576803,41.700468,1940,1,934,6,2,1,0,38,3,216,5,4600,951127,0,0,1,0,0,0,62500
-83.722508,41.579386,1995,5,3014,7,4,2,1,121,2,736,9,21467,960320,0,0,0,1,0,0,315000
-83.490748,41.719403,1960,1,1686,4,4,1,1,100,2,462,7,12000,940929,0,1,0,0,0,0,114900
-83.567088,41.640955,1897,1,924,6,2,1,0,40,0,0,6,2400,930112,1,0,0,0,0,0,4000
-83.605058,41.682361,1930,5,1262,6,3,1,0,40,3,280,6,4800,960329,0,0,0,1,0,0,69000
-83.6059,41.702755,1939,1,824,6,2,1,0,40,3,216,4,5400,940817,0,1,0,0,0,0,49000
-83.634697,41.589812,1981,5,1488,7,3,2,1,96,2,484,6,8700,980828,0,0,0,0,0,1,106000
-83.602089,41.661019,1953,1,977,4,2,1,0,100,2,280,4,11300,950906,0,0,1,0,0,0,56000
-83.535571,41.684444,1927,5,1356,6,3,1,0,30,3,360,6,3800,980723,0,0,0,0,0,1,41000
-83.5963,41.710663,1927,1,1066,3,3,1,0,50,2,568,6,7500,971020,0,0,0,0,1,0,59900
-83.637886,41.58317,1994,1,1419,3,3,2,0,118,2,400,5,7500,960401,0,0,0,1,0,0,135000
-83.701942,41.687279,1969,5,1753,7,3,2,1,60,2,418,7,9300,960701,0,0,0,1,0,0,125000
-83.480965,41.718096,1950,1,1110,6,3,1,0,40,3,280,5,4000,960220,0,0,0,1,0,0,63000
-83.603407,41.690327,1927,5,1094,6,3,1,0,40,3,216,6,4800,940314,0,1,0,0,0,0,56000
-83.605752,41.644329,1887,1,784,6,1,1,0,41,0,0,3,4900,950809,0,0,1,0,0,0,13500
-83.491835,41.725225,1971,3,1128,6,2,1,0,70,2,240,4,8400,950518,0,0,1,0,0,0,68100
-83.583028,41.703492,1957,1,1200,7,3,1,0,60,0,0,6,7000,940620,0,1,0,0,0,0,50000
-83.517568,41.63816,1897,4,1858,6,5,2,0,33,0,0,8,3600,950629,0,0,1,0,0,0,35000
-83.569393,41.62721,1887,4,1690,6,5,1,0,30,0,0,9,3500,960731,0,0,0,1,0,0,26300
-83.557147,41.728929,1927,1,1590,6,3,1,0,75,2,420,5,47300,941021,0,1,0,0,0,0,64000
-83.601165,41.716619,1925,1,820,6,3,1,0,50,2,280,6,5600,960424,0,0,0,1,0,0,53500
-83.509137,41.628534,1960,1,925,4,3,1,1,90,4,140,5,11300,950811,0,0,1,0,0,0,36000
-83.623188,41.581945,1963,1,1107,7,3,1,0,60,3,352,5,6200,940505,0,1,0,0,0,0,84000
-83.65437,41.63397,1981,2,1524,7,3,1,0,60,2,264,6,7200,941215,0,1,0,0,0,0,61000
-83.5751,41.70155,1927,5,1187,3,3,1,1,43,3,437,6,4700,970502,0,0,0,0,1,0,72000
-83.500684,41.641666,1924,1,828,6,2,1,0,40,3,240,5,5000,950724,0,0,1,0,0,0,36000
-83.607637,41.602325,1940,5,1250,4,3,1,0,40,3,360,7,4400,980826,0,0,0,0,0,1,114000
-83.513378,41.627633,1915,4,936,6,3,1,0,30,0,0,6,3600,971216,0,0,0,0,1,0,14400
-83.701562,41.66246,1975,1,1920,7,3,1,1,48,0,0,6,5300,980512,0,0,0,0,0,1,144900
-83.716615,41.663393,1988,5,2906,7,4,2,1,71,2,621,8,9400,980827,0,0,0,0,0,1,222500
-83.556898,41.668492,1917,4,1387,7,4,1,0,36,0,0,10,2200,961023,0,0,0,1,0,0,33000
-83.584527,41.625256,1919,4,1212,1,3,1,0,30,0,0,6,3500,951018,0,0,1,0,0,0,55900
-83.652613,41.575302,1983,2,1343,7,3,1,1,70,2,396,7,9100,930104,1,0,0,0,0,0,76000
-83.720172,41.689705,1994,5,2614,3,4,2,1,70,2,462,8,9004,980316,0,0,0,0,0,1,165000
-83.659042,41.633387,1975,2,1504,7,3,1,0,42,2,480,6,9300,951023,0,0,1,0,0,0,66000
-83.674353,41.620959,1989,1,1648,7,3,2,0,90,2,462,6,12400,960805,0,0,0,1,0,0,140000
-83.500825,41.694001,1961,1,864,4,3,1,0,50,3,400,5,6500,951020,0,0,1,0,0,0,39000
-83.556098,41.70468,1927,5,1159,6,3,1,0,40,3,484,6,4800,960422,0,0,0,1,0,0,57000
-83.576957,41.619999,1897,5,1404,6,4,1,0,80,3,220,7,1500,970521,0,0,0,0,1,0,25000
-83.738,41.633289,1994,5,2173,7,4,2,1,75,2,400,8,9116,950420,0,0,1,0,0,0,165500
-83.556778,41.697337,1919,4,1114,6,3,1,0,40,0,0,6,3800,930319,1,0,0,0,0,0,45000
-83.676649,41.660154,1952,1,624,6,2,1,0,45,3,484,4,4800,970303,0,0,0,0,1,0,38000
-83.512659,41.639681,1897,1,896,3,2,1,0,30,3,352,5,5100,971218,0,0,0,0,1,0,32000
-83.597004,41.684805,1941,5,1116,6,3,1,0,50,2,220,6,5800,931101,1,0,0,0,0,0,47000
-83.723868,41.582386,1994,5,3052,7,4,3,1,110,2,768,9,17241,960925,0,0,0,1,0,0,329500
-83.586177,41.624576,1923,5,1363,6,4,1,0,30,3,528,7,3100,961127,0,0,0,1,0,0,48125
-83.63443,41.713533,1946,1,576,6,2,1,0,44,0,0,4,5500,941026,0,1,0,0,0,0,34000
-83.651679,41.632302,1978,5,1360,7,3,1,0,75,2,480,6,9400,960510,0,0,0,1,0,0,66000
-83.48304,41.644307,1923,1,802,7,3,1,0,60,3,576,5,6760,970728,0,0,0,0,1,0,62000
-83.500548,41.718699,1978,3,1232,3,3,1,0,60,2,288,7,6800,951031,0,0,1,0,0,0,70000
-83.663945,41.650476,1982,1,1107,6,3,1,1,40,3,400,5,5000,941025,0,1,0,0,0,0,40000
-83.666805,41.668695,1961,1,1674,4,3,1,1,92,2,462,7,12700,951023,0,0,1,0,0,0,103000
-83.676946,41.653999,1897,4,1294,6,4,1,0,80,3,324,7,18600,950117,0,0,1,0,0,0,36000
-83.720037,41.531808,1994,5,1890,7,3,2,1,86,2,552,6,14981,970602,0,0,0,0,1,0,240000
-83.537136,41.679488,1908,1,900,6,2,1,0,45,3,308,5,5000,950901,0,0,1,0,0,0,21000
-83.580283,41.662952,1907,1,822,6,2,1,0,35,0,0,4,4200,980818,0,0,0,0,0,1,6500
-83.608352,41.584696,1955,1,2250,7,2,2,1,115,2,648,7,15000,980916,0,0,0,0,0,1,162000
-83.587741,41.615599,1916,5,1552,6,3,1,1,45,3,440,6,6200,950621,0,0,1,0,0,0,71500
-83.817256,41.685919,1887,1,1122,6,3,1,0,115,3,900,6,18300,941123,0,1,0,0,0,0,56500
-83.598783,41.598529,1948,1,1005,4,2,1,0,60,3,294,5,7900,970218,0,0,0,0,1,0,85000
-83.569756,41.640118,1917,1,720,6,2,1,0,30,0,0,5,3500,931020,1,0,0,0,0,0,10000
-83.607994,41.711202,1947,1,836,7,2,1,0,40,3,380,4,4100,950424,0,0,1,0,0,0,40000
-83.597106,41.631795,1919,5,1179,6,3,1,0,30,0,0,6,3700,980902,0,0,0,0,0,1,55000
-83.585663,41.695625,1953,1,816,3,2,1,0,35,3,280,4,3600,961017,0,0,0,1,0,0,50000
-83.582285,41.634312,1902,1,1034,3,2,1,0,30,3,247,6,3600,980323,0,0,0,0,0,1,26250
-83.582099,41.701102,1950,1,1071,4,2,1,0,50,0,0,4,6000,940419,0,1,0,0,0,0,49000
-83.585054,41.659236,1917,5,1856,6,4,1,0,40,3,360,9,4400,960530,0,0,0,1,0,0,25000
-83.548211,41.705448,1948,1,659,6,2,1,0,40,3,320,4,4800,980603,0,0,0,0,0,1,53000
-83.57917,41.724767,1976,1,1020,3,4,2,0,75,3,660,6,18200,960916,0,0,0,1,0,0,88000
-83.619447,41.716404,1955,1,1092,6,3,1,1,53,3,484,5,8100,940506,0,1,0,0,0,0,50000
-83.493888,41.724768,1971,2,1548,3,3,1,1,58,2,240,6,7300,970516,0,0,0,0,1,0,94000
-83.571961,41.629329,1902,1,996,6,2,1,0,33,0,0,6,4000,980202,0,0,0,0,0,1,15000
